player,game_id,is_home,margin,period,shot_made,shot_type,x,y
Tim Duncan,108,0,8,2,0,Jump Shot,-106,220
Tim Duncan,108,0,-2,3,0,Hook,75,75
Tim Duncan,108,0,-2,3,0,Jump Shot,-141,124
Tim Duncan,108,0,-4,4,1,Tip,-8,53
Tim Duncan,109,1,0,1,1,Layup,4,50
Tim Duncan,109,1,1,1,1,Jump Shot,-119,163
Tim Duncan,109,1,-1,1,1,Jump Shot,-114,190
Tim Duncan,109,1,-3,1,0,Jump Shot,-49,244
Tim Duncan,109,1,-1,1,0,Layup,-11,54
Tim Duncan,109,1,-2,2,1,Tip,10,50
Tim Duncan,109,1,1,2,0,Jump Shot,88,185
Tim Duncan,109,1,2,2,0,Jump Shot,69,76
Tim Duncan,109,1,2,3,1,Special Jump Shot,-24,76
Tim Duncan,109,1,-1,3,0,Jump Shot,-146,100
Tim Duncan,109,1,7,3,1,Jump Shot,29,100
Tim Duncan,109,1,5,4,1,Special Jump Shot,88,65
Tim Duncan,109,1,-1,4,1,Jump Shot,78,73
Tim Duncan,109,0,2,1,1,Jump Shot,-149,98
Tim Duncan,109,0,-4,1,1,Layup,24,57
Tim Duncan,109,0,-4,2,0,Layup,-19,65
Tim Duncan,109,0,-4,2,0,Hook,58,62
Tim Duncan,109,0,-7,2,0,Jump Shot,-62,57
Tim Duncan,109,0,-7,2,0,Jump Shot,32,98
Tim Duncan,109,0,-12,2,0,Dunk,2,56
Tim Duncan,109,0,-12,3,1,Jump Shot,-103,151
Tim Duncan,109,0,-14,3,0,Jump Shot,-43,72
Tim Duncan,109,0,-12,3,1,Jump Shot,31,56
Tim Duncan,109,0,-10,3,1,Layup,20,61
Tim Duncan,109,0,-9,3,1,Layup,-18,51
Tim Duncan,109,0,-9,3,0,Jump Shot,-81,199
Tim Duncan,109,0,-7,3,1,Layup,12,64
Tim Duncan,109,0,4,4,1,Tip,23,53
Tim Duncan,109,0,6,4,1,Dunk,0,48
Tim Duncan,109,0,8,4,1,Layup,-13,57
Tim Duncan,110,0,4,1,0,Jump Shot,-125,117
Tim Duncan,110,0,4,1,1,Hook,110,103
Tim Duncan,110,0,0,1,0,Jump Shot,-93,70
Tim Duncan,110,0,-3,1,1,Jump Shot,-108,196
Tim Duncan,110,0,-13,2,1,Hook,-23,132
Tim Duncan,110,0,-13,2,1,Jump Shot,-48,73
Tim Duncan,110,0,-14,2,1,Jump Shot,-10,94
Tim Duncan,110,0,-12,3,1,Hook,-15,87
Tim Duncan,110,0,-10,3,1,Layup,6,61
Tim Duncan,110,0,-9,3,0,Jump Shot,48,84
Tim Duncan,110,0,-7,3,1,Jump Shot,34,61
Tim Duncan,110,0,-7,3,1,Hook,-13,105
Tim Duncan,110,0,-3,3,1,Jump Shot,12,98
Tim Duncan,110,0,-5,4,0,Jump Shot,-78,64
Tim Duncan,110,0,-3,4,1,Jump Shot,-46,69
Tim Duncan,110,0,-5,4,0,Jump Shot,-67,64
Tim Duncan,110,0,-5,4,0,Jump Shot,23,187
Tim Duncan,110,0,-2,4,1,Special Jump Shot,-8,94
Tim Duncan,110,0,6,5,1,Special Jump Shot,-133,91
Tim Duncan,110,0,4,5,0,Jump Shot,-10,151
Tim Duncan,112,0,0,1,1,Jump Shot,111,203
Tim Duncan,112,0,0,1,0,Jump Shot,-49,222
Tim Duncan,112,0,-3,2,1,Jump Shot,-95,199
Tim Duncan,112,0,2,2,1,Layup,23,47
Tim Duncan,112,0,3,2,0,Jump Shot,99,75
Tim Duncan,112,0,1,2,1,Layup,0,54
Tim Duncan,112,0,1,2,0,Jump Shot,32,222
Tim Duncan,112,0,-2,3,0,Jump Shot,143,135
Tim Duncan,112,0,-2,3,1,Jump Shot,127,163
Tim Duncan,112,0,-1,3,1,Jump Shot,15,78
Tim Duncan,112,0,7,4,0,Jump Shot,-40,80
Tim Duncan,112,0,-1,1,0,Jump Shot,-23,229
Tim Duncan,112,0,-1,1,1,Dunk,1,53
Tim Duncan,112,0,-3,1,0,Layup,-5,56
Tim Duncan,112,0,-4,1,1,Jump Shot,15,267
Tim Duncan,112,0,-2,2,1,Hook,42,70
Tim Duncan,112,0,-9,2,1,Hook,-54,59
Tim Duncan,112,0,-13,3,0,Jump Shot,-128,225
Tim Duncan,112,0,-17,3,1,Jump Shot,-51,72
Tim Duncan,112,0,5,1,0,Special Jump Shot,-65,86
Tim Duncan,112,0,5,1,0,Jump Shot,86,206
Tim Duncan,112,0,-1,2,0,Hook,28,113
Tim Duncan,112,0,4,2,1,Special Jump Shot,-81,86
Tim Duncan,112,0,2,3,0,Hook,28,73
Tim Duncan,112,0,0,3,0,Layup,26,53
Tim Duncan,112,0,2,3,1,Jump Shot,37,192
Tim Duncan,112,0,1,3,1,Special Jump Shot,-23,182
Tim Duncan,112,0,4,3,1,Hook,56,70
Tim Duncan,112,0,3,4,0,Hook,39,73
Tim Duncan,112,0,9,4,1,Jump Shot,-57,87
Tim Duncan,112,0,11,4,1,Layup,20,53
Tim Duncan,112,0,11,4,1,Jump Shot,116,198
Tim Duncan,112,0,8,4,1,Special Jump Shot,70,67
Tim Duncan,112,0,17,4,1,Dunk,-5,50
Tim Duncan,113,0,3,1,1,Jump Shot,-5,207
Tim Duncan,113,0,-2,1,1,Layup,-8,56
Tim Duncan,113,0,-5,1,0,Jump Shot,26,69
Tim Duncan,113,0,-1,2,0,Layup,12,67
Tim Duncan,113,0,-3,2,0,Jump Shot,-43,236
Tim Duncan,113,0,-3,2,0,Layup,-16,62
Tim Duncan,113,0,-4,2,1,Special Jump Shot,0,105
Tim Duncan,113,0,0,2,1,Layup,15,59
Tim Duncan,113,0,3,3,0,Hook,54,67
Tim Duncan,113,0,3,3,1,Layup,-7,53
Tim Duncan,113,0,5,3,0,Jump Shot,-87,198
Tim Duncan,113,0,4,3,0,Jump Shot,97,195
Tim Duncan,113,0,6,3,1,Layup,-10,57
Tim Duncan,113,0,2,3,0,Jump Shot,-149,103
Tim Duncan,113,0,1,3,0,Special Jump Shot,-21,81
Tim Duncan,113,0,9,4,1,Hook,36,65
Tim Duncan,113,0,7,4,0,Jump Shot,39,155
Tim Duncan,113,0,9,4,1,Jump Shot,-134,113
Tim Duncan,114,0,-3,1,0,Jump Shot,-123,89
Tim Duncan,114,0,-1,1,1,Layup,12,50
Tim Duncan,114,0,-4,1,0,Hook,-16,57
Tim Duncan,114,0,-11,2,0,Special Jump Shot,78,80
Tim Duncan,114,0,-11,2,1,Layup,-16,61
Tim Duncan,114,0,-15,2,0,Jump Shot,-90,81
Tim Duncan,114,0,-12,2,0,Jump Shot,-57,848
Tim Duncan,114,0,-12,3,0,Jump Shot,106,80
Tim Duncan,114,0,-16,3,1,Special Jump Shot,51,87
Tim Duncan,114,0,-14,3,1,Layup,9,51
Tim Duncan,115,1,-5,1,0,Jump Shot,-101,188
Tim Duncan,115,1,0,1,0,Jump Shot,0,106
Tim Duncan,115,1,-5,1,1,Layup,-11,50
Tim Duncan,115,1,-5,1,0,Special Jump Shot,75,62
Tim Duncan,115,1,6,2,0,Jump Shot,-106,181
Tim Duncan,115,1,-2,2,1,Jump Shot,102,203
Tim Duncan,115,1,-4,2,1,Tip,-10,48
Tim Duncan,115,1,0,3,0,Jump Shot,-89,103
Tim Duncan,115,1,-2,3,1,Dunk,7,51
Tim Duncan,115,1,0,3,0,Layup,-7,73
Tim Duncan,115,1,-1,3,0,Jump Shot,-79,210
Tim Duncan,115,1,-10,3,1,Layup,-2,54
Tim Duncan,116,1,0,1,0,Layup,20,65
Tim Duncan,116,1,0,1,0,Layup,6,40
Tim Duncan,116,1,4,1,0,Jump Shot,-114,162
Tim Duncan,116,1,2,1,0,Jump Shot,-37,111
Tim Duncan,116,1,5,1,0,Jump Shot,13,228
Tim Duncan,116,1,11,2,1,Layup,28,50
Tim Duncan,116,1,10,2,0,Special Jump Shot,-89,100
Tim Duncan,116,1,9,2,1,Layup,18,62
Tim Duncan,116,1,1,3,1,Special Jump Shot,-59,89
Tim Duncan,116,1,-2,3,1,Jump Shot,-35,102
Tim Duncan,116,1,-4,3,1,Jump Shot,40,102
Tim Duncan,116,1,-2,4,1,Jump Shot,100,160
Tim Duncan,117,1,1,1,0,Jump Shot,-106,201
Tim Duncan,117,1,1,1,0,Jump Shot,-112,199
Tim Duncan,117,1,-10,2,0,Layup,-11,45
Tim Duncan,117,1,-9,2,1,Layup,-5,48
Tim Duncan,117,1,-2,2,0,Special Jump Shot,84,65
Tim Duncan,117,1,-4,2,1,Tip,24,54
Tim Duncan,117,1,-5,3,1,Jump Shot,6,94
Tim Duncan,117,1,-5,3,0,Jump Shot,-67,67
Tim Duncan,117,1,-7,3,1,Jump Shot,62,217
Tim Duncan,117,1,-8,4,1,Layup,15,67
Tim Duncan,117,1,-7,4,0,Jump Shot,51,214
Tim Duncan,117,0,0,1,0,Jump Shot,-82,217
Tim Duncan,117,0,-1,1,1,Dunk,-7,53
Tim Duncan,117,0,-3,1,0,Hook,-97,117
Tim Duncan,117,0,10,3,1,Dunk,-5,51
Tim Duncan,117,0,11,3,0,Special Jump Shot,-146,53
Tim Duncan,118,1,-12,1,1,Jump Shot,-157,53
Tim Duncan,118,1,-14,2,1,Special Jump Shot,0,113
Tim Duncan,118,1,-12,2,0,Jump Shot,-141,149
Tim Duncan,118,1,-14,2,1,Dunk,-5,54
Tim Duncan,118,1,-12,2,1,Jump Shot,53,50
Tim Duncan,118,1,-12,3,1,Jump Shot,-52,75
Tim Duncan,118,1,-10,3,0,Special Jump Shot,40,121
Tim Duncan,118,1,-7,3,0,Jump Shot,75,59
Tim Duncan,118,1,-13,4,1,Layup,17,72
Tim Duncan,118,1,-15,4,0,Jump Shot,45,65
Tim Duncan,118,1,-14,4,1,Layup,21,51
Tim Duncan,118,1,-14,4,1,Jump Shot,-26,226
Tim Duncan,118,1,-16,4,1,Jump Shot,88,78
Tim Duncan,118,1,0,1,0,Jump Shot,-119,184
Tim Duncan,118,1,1,1,0,Jump Shot,-130,188
Tim Duncan,118,1,0,1,0,Jump Shot,26,204
Tim Duncan,118,1,-2,1,0,Layup,6,79
Tim Duncan,118,1,-2,1,0,Layup,-21,50
Tim Duncan,118,1,0,2,1,Layup,6,56
Tim Duncan,118,1,-1,2,1,Jump Shot,4,80
Tim Duncan,118,1,2,3,1,Layup,0,62
Tim Duncan,118,1,-1,3,0,Jump Shot,124,193
Tim Duncan,118,1,-4,3,0,Jump Shot,122,116
Tim Duncan,118,1,-7,3,1,Special Jump Shot,24,84
Tim Duncan,118,1,-8,4,0,Jump Shot,89,45
Tim Duncan,146,0,0,1,0,Jump Shot,-41,92
Tim Duncan,146,0,7,1,1,Jump Shot,-38,240
Tim Duncan,146,0,15,1,0,Layup,2,73
Tim Duncan,146,0,17,1,1,Tip,4,59
Tim Duncan,146,0,31,2,0,Layup,-26,61
Tim Duncan,146,0,30,2,0,Tip,-23,50
Tim Duncan,146,0,26,3,0,Jump Shot,81,225
Tim Duncan,146,1,-7,1,0,Jump Shot,-134,182
Tim Duncan,146,1,-10,1,1,Special Jump Shot,89,76
Tim Duncan,146,1,-10,1,1,Hook,-45,80
Tim Duncan,146,1,-8,1,0,Jump Shot,108,199
Tim Duncan,146,1,-1,1,1,Tip,1,51
Tim Duncan,146,1,-16,2,1,Tip,-2,57
Tim Duncan,146,1,-16,2,0,Jump Shot,65,222
Tim Duncan,146,1,-11,3,0,Jump Shot,95,185
Tim Duncan,146,1,-8,3,1,Layup,21,57
Tim Duncan,146,1,0,1,0,Jump Shot,-73,97
Tim Duncan,146,1,-1,1,0,Jump Shot,-105,207
Tim Duncan,146,1,1,1,0,Jump Shot,-117,198
Tim Duncan,146,1,-2,1,1,Special Jump Shot,2,94
Tim Duncan,146,1,-5,1,1,Layup,0,45
Tim Duncan,146,1,-7,1,1,Layup,10,51
Tim Duncan,146,1,-34,3,1,Layup,2,53
Tim Duncan,146,1,-30,3,0,Jump Shot,-7,240
Tim Duncan,146,1,0,1,0,Layup,-19,29
Tim Duncan,146,1,-4,1,1,Special Jump Shot,-26,158
Tim Duncan,146,1,-4,1,1,Layup,-16,50
Tim Duncan,146,1,-7,1,1,Jump Shot,-16,100
Tim Duncan,146,1,-7,1,1,Jump Shot,-101,184
Tim Duncan,146,1,-7,2,1,Jump Shot,72,47
Tim Duncan,146,1,-13,3,0,Jump Shot,18,84
Tim Duncan,146,1,-10,3,0,Jump Shot,-95,220
Tim Duncan,146,1,-7,3,1,Special Jump Shot,-79,56
Tim Duncan,146,1,-18,4,1,Jump Shot,0,247
Tim Duncan,147,0,2,1,0,Jump Shot,-57,247
Tim Duncan,147,0,1,1,0,Layup,-11,75
Tim Duncan,147,0,0,1,1,Special Jump Shot,75,83
Tim Duncan,147,0,10,1,1,Jump Shot,40,223
Tim Duncan,147,0,0,2,0,Layup,-17,67
Tim Duncan,147,0,-1,3,0,Jump Shot,64,223
Tim Duncan,147,0,2,3,0,Jump Shot,29,103
Tim Duncan,147,0,4,3,1,Layup,-19,61
Tim Duncan,147,0,2,3,1,Layup,9,61
Tim Duncan,147,0,11,4,1,Jump Shot,-190,59
Tim Duncan,147,0,2,1,0,Jump Shot,-82,229
Tim Duncan,147,0,4,1,0,Jump Shot,70,83
Tim Duncan,147,0,1,1,0,Jump Shot,29,92
Tim Duncan,147,0,8,2,0,Jump Shot,-13,136
Tim Duncan,147,0,10,3,0,Jump Shot,-45,91
Tim Duncan,147,0,5,3,0,Hook,-23,149
Tim Duncan,147,0,12,3,1,Jump Shot,84,95
Tim Duncan,147,0,11,3,0,Jump Shot,67,67
Tim Duncan,147,0,12,3,1,Jump Shot,77,209
Tim Duncan,147,0,17,4,1,Jump Shot,84,171
Tim Duncan,147,0,15,4,0,Alleyoop,28,65
Tim Duncan,148,1,-1,1,1,Layup,-15,45
Tim Duncan,148,1,1,1,0,Jump Shot,-120,139
Tim Duncan,148,1,-3,1,1,Layup,15,57
Tim Duncan,148,1,-21,2,0,Jump Shot,-89,51
Tim Duncan,148,1,-20,2,1,Layup,-15,45
Tim Duncan,148,1,-21,2,1,Layup,13,53
Tim Duncan,148,1,-19,2,0,Tip,-11,50
Tim Duncan,148,1,-19,2,1,Layup,13,64
Tim Duncan,148,1,-21,2,1,Special Jump Shot,-18,114
Tim Duncan,148,1,-16,2,1,Dunk,2,51
Tim Duncan,148,1,-16,3,1,Layup,-8,54
Tim Duncan,148,1,-17,3,1,Layup,-5,64
Tim Duncan,149,1,0,1,1,Jump Shot,4,125
Tim Duncan,149,1,-6,1,0,Layup,-21,56
Tim Duncan,149,1,-10,1,1,Jump Shot,-133,198
Tim Duncan,149,1,-7,1,1,Special Jump Shot,-75,182
Tim Duncan,149,1,-7,1,0,Jump Shot,0,91
Tim Duncan,149,1,-9,1,1,Dunk,-10,45
Tim Duncan,149,1,-15,2,0,Jump Shot,-114,98
Tim Duncan,149,1,-15,2,1,Dunk,0,51
Tim Duncan,149,1,-15,2,0,Jump Shot,-59,226
Tim Duncan,149,1,-16,2,0,Jump Shot,-86,50
Tim Duncan,149,1,-22,3,1,Jump Shot,152,163
Tim Duncan,149,1,-19,3,1,Jump Shot,-52,236
Tim Duncan,149,1,-18,3,1,Tip,24,50
Tim Duncan,149,1,-15,3,0,Jump Shot,59,226
Tim Duncan,149,1,-9,4,0,Layup,15,44
Tim Duncan,149,1,-7,4,1,Layup,-18,51
Tim Duncan,149,1,-7,4,1,Layup,18,51
Tim Duncan,149,1,-6,4,1,Special Jump Shot,78,50
Tim Duncan,149,1,-6,4,0,Special Jump Shot,70,81
Tim Duncan,149,1,-8,4,1,Layup,12,51
Tim Duncan,150,0,2,1,0,Jump Shot,-106,188
Tim Duncan,150,0,2,1,1,Jump Shot,-152,168
Tim Duncan,150,0,2,1,1,Jump Shot,-52,218
Tim Duncan,150,0,3,1,1,Hook,53,80
Tim Duncan,150,0,1,1,0,Jump Shot,106,294
Tim Duncan,150,0,1,1,1,Dunk,-21,56
Tim Duncan,150,0,0,1,0,Layup,6,57
Tim Duncan,150,0,-4,1,0,Special Jump Shot,12,103
Tim Duncan,150,0,-4,1,0,Layup,-10,64
Tim Duncan,150,0,-4,1,1,Layup,10,61
Tim Duncan,150,0,9,2,0,Jump Shot,-73,225
Tim Duncan,150,0,15,2,1,Special Jump Shot,45,69
Tim Duncan,150,0,21,2,1,Layup,21,54
Tim Duncan,150,0,21,3,1,Jump Shot,-112,179
Tim Duncan,150,0,20,3,1,Jump Shot,-71,64
Tim Duncan,150,1,-3,1,1,Dunk,-2,47
Tim Duncan,150,1,-5,1,1,Jump Shot,80,69
Tim Duncan,150,1,-9,1,0,Jump Shot,0,237
Tim Duncan,150,1,-13,2,1,Tip,-16,62
Tim Duncan,150,1,-13,2,0,Layup,18,36
Tim Duncan,150,1,-10,2,0,Special Jump Shot,-48,50
Tim Duncan,150,1,-19,2,1,Dunk,0,54
Tim Duncan,150,1,-16,3,0,Jump Shot,75,62
Tim Duncan,150,1,-22,3,1,Layup,-4,53
Tim Duncan,152,0,3,1,1,Jump Shot,114,116
Tim Duncan,152,0,6,1,0,Layup,-10,73
Tim Duncan,152,0,7,1,0,Jump Shot,-15,98
Tim Duncan,152,0,14,2,0,Jump Shot,75,222
Tim Duncan,152,0,15,2,0,Jump Shot,-111,181
Tim Duncan,152,0,11,3,0,Hook,-29,84
Tim Duncan,152,0,11,3,0,Tip,7,62
Tim Duncan,152,0,14,3,1,Dunk,-10,48
Tim Duncan,152,0,14,4,0,Jump Shot,70,223
Tim Duncan,152,0,16,4,1,Dunk,17,62
Tim Duncan,152,1,2,1,0,Jump Shot,97,201
Tim Duncan,152,1,2,1,1,Tip,-7,50
Tim Duncan,152,1,2,1,1,Dunk,6,45
Tim Duncan,152,1,-2,1,1,Layup,17,51
Tim Duncan,152,1,-4,1,1,Special Jump Shot,0,98
Tim Duncan,152,1,-8,1,1,Jump Shot,-139,111
Tim Duncan,152,1,-8,1,1,Jump Shot,-90,87
Tim Duncan,152,1,-14,2,0,Special Jump Shot,-111,70
Tim Duncan,152,1,-9,2,0,Jump Shot,73,44
Tim Duncan,152,1,-16,3,0,Special Jump Shot,-62,103
Tim Duncan,152,1,-13,3,1,Jump Shot,-8,225
Tim Duncan,153,0,2,1,0,Special Jump Shot,-2,108
Tim Duncan,153,0,-1,1,0,Jump Shot,102,212
Tim Duncan,153,0,-1,1,0,Special Jump Shot,58,57
Tim Duncan,153,0,10,1,1,Layup,-19,50
Tim Duncan,153,0,11,1,1,Layup,15,47
Tim Duncan,153,0,7,2,1,Jump Shot,-10,103
Tim Duncan,153,0,4,2,0,Layup,15,45
Tim Duncan,153,0,6,2,0,Special Jump Shot,32,105
Tim Duncan,153,0,6,2,0,Layup,28,56
Tim Duncan,153,0,4,2,0,Layup,9,53
Tim Duncan,153,0,5,2,0,Layup,4,45
Tim Duncan,153,0,4,3,1,Jump Shot,0,95
Tim Duncan,153,0,2,3,0,Hook,0,83
Tim Duncan,153,0,1,3,1,Jump Shot,-134,209
Tim Duncan,153,0,1,3,0,Jump Shot,-160,111
Tim Duncan,154,1,2,1,0,Jump Shot,121,75
Tim Duncan,154,1,-8,1,1,Special Jump Shot,-139,72
Tim Duncan,154,1,-11,1,1,Jump Shot,102,196
Tim Duncan,154,1,-11,1,0,Jump Shot,77,59
Tim Duncan,154,1,-9,2,0,Special Jump Shot,72,95
Tim Duncan,154,1,-21,3,0,Jump Shot,-18,122
Tim Duncan,154,1,-23,3,1,Special Jump Shot,56,125
Tim Duncan,154,1,-16,3,0,Jump Shot,0,128
Tim Duncan,154,1,-14,3,1,Jump Shot,-95,204
Tim Duncan,154,1,-14,3,1,Layup,21,75
Tim Duncan,158,0,7,1,1,Jump Shot,78,228
Tim Duncan,158,0,2,1,0,Jump Shot,-153,75
Tim Duncan,158,0,7,1,1,Special Jump Shot,9,97
Tim Duncan,158,0,1,2,0,Hook,-19,102
Tim Duncan,158,0,-2,2,0,Layup,-21,56
Tim Duncan,158,0,0,3,1,Jump Shot,72,234
Tim Duncan,158,0,2,3,1,Special Jump Shot,2,105
Tim Duncan,158,0,5,3,0,Special Jump Shot,-87,78
Tim Duncan,158,0,8,3,1,Tip,0,53
Tim Duncan,158,0,11,3,1,Hook,73,75
Tim Duncan,158,0,9,3,1,Hook,-57,102
Tim Duncan,158,0,13,4,0,Jump Shot,-122,94
Tim Duncan,158,0,0,1,0,Jump Shot,54,237
Tim Duncan,158,0,-3,1,1,Jump Shot,91,217
Tim Duncan,158,0,-5,1,0,Jump Shot,-67,100
Tim Duncan,158,0,-7,1,0,Jump Shot,-43,69
Tim Duncan,158,0,-7,2,1,Jump Shot,-136,86
Tim Duncan,158,0,-7,2,0,Hook,70,78
Tim Duncan,158,0,-5,2,1,Jump Shot,-64,72
Tim Duncan,158,0,-8,2,1,Alleyoop,10,50
Tim Duncan,158,0,-8,3,0,Jump Shot,-52,94
Manu Ginobili,0,1,3,1,1,Layup,17,56
Manu Ginobili,0,1,3,1,0,Jump Shot,173,223
Manu Ginobili,0,1,-3,2,1,Layup,6,73
Manu Ginobili,0,1,-20,3,1,Layup,-13,54
Manu Ginobili,0,1,-20,3,1,Layup,-15,61
Manu Ginobili,0,1,-17,3,0,Special Jump Shot,-43,113
Manu Ginobili,0,1,-16,3,1,Layup,-7,54
Manu Ginobili,0,1,-12,4,1,Layup,-24,61
Manu Ginobili,1,0,-4,1,1,Jump Shot,152,267
Manu Ginobili,1,0,-6,1,0,Jump Shot,4,356
Manu Ginobili,1,0,-7,1,0,Jump Shot,-34,207
Manu Ginobili,1,0,-8,2,1,Layup,12,70
Manu Ginobili,1,0,-4,2,0,Layup,0,67
Manu Ginobili,1,0,-2,2,1,Jump Shot,-114,192
Manu Ginobili,1,0,-1,3,0,Jump Shot,72,296
Manu Ginobili,1,0,2,3,1,Jump Shot,-221,166
Manu Ginobili,1,0,-1,3,0,Jump Shot,-237,42
Manu Ginobili,1,0,-2,3,1,Layup,-10,70
Manu Ginobili,1,0,0,3,0,Jump Shot,48,182
Manu Ginobili,1,0,2,4,1,Jump Shot,-152,247
Manu Ginobili,1,0,6,4,0,Jump Shot,215,162
Manu Ginobili,1,0,6,4,1,Dunk,2,76
Manu Ginobili,80,0,-3,1,0,Special Jump Shot,-164,125
Manu Ginobili,80,0,-4,1,0,Jump Shot,-185,222
Manu Ginobili,80,0,-2,1,1,Jump Shot,43,275
Manu Ginobili,80,0,-9,2,1,Layup,-16,48
Manu Ginobili,80,0,-4,3,1,Jump Shot,196,193
Manu Ginobili,80,0,-6,3,0,Jump Shot,-163,199
Manu Ginobili,80,0,-8,3,0,Jump Shot,-52,65
Manu Ginobili,80,0,-6,3,1,Jump Shot,-75,44
Manu Ginobili,80,0,-8,4,1,Layup,21,54
Manu Ginobili,80,0,-10,4,0,Jump Shot,21,291
Manu Ginobili,80,0,-5,4,0,Jump Shot,179,220
Manu Ginobili,81,0,2,1,0,Jump Shot,-24,233
Manu Ginobili,81,0,-3,1,0,Jump Shot,-106,57
Manu Ginobili,81,0,-3,1,0,Jump Shot,-217,206
Manu Ginobili,81,0,-1,2,0,Special Jump Shot,182,72
Manu Ginobili,81,0,-10,2,0,Jump Shot,174,231
Manu Ginobili,81,0,-9,3,0,Jump Shot,-82,292
Manu Ginobili,81,0,-8,3,0,Jump Shot,-220,163
Manu Ginobili,81,0,-8,3,0,Jump Shot,2,110
Manu Ginobili,81,0,8,4,1,Layup,-7,59
Manu Ginobili,82,1,-5,1,1,Layup,-8,76
Manu Ginobili,82,1,-8,1,1,Jump Shot,-149,240
Manu Ginobili,82,1,-12,1,0,Jump Shot,-220,162
Manu Ginobili,82,1,7,2,0,Dunk,2,44
Manu Ginobili,82,1,-1,2,1,Layup,-11,47
Manu Ginobili,82,1,-1,2,1,Layup,7,64
Manu Ginobili,82,1,3,2,0,Jump Shot,86,285
Manu Ginobili,82,1,-1,3,0,Layup,10,78
Manu Ginobili,82,1,0,4,0,Jump Shot,-46,50
Manu Ginobili,82,1,0,4,0,Jump Shot,234,70
Manu Ginobili,82,1,-3,4,0,Jump Shot,140,80
Manu Ginobili,83,1,-9,1,1,Special Jump Shot,0,190
Manu Ginobili,83,1,-9,1,0,Jump Shot,162,152
Manu Ginobili,83,1,-9,1,1,Jump Shot,-212,44
Manu Ginobili,83,1,-7,1,0,Jump Shot,-237,42
Manu Ginobili,83,1,-7,1,0,Layup,-10,37
Manu Ginobili,83,1,-10,2,0,Jump Shot,136,263
Manu Ginobili,83,1,-7,2,0,Jump Shot,-223,169
Manu Ginobili,83,1,-6,3,0,Jump Shot,236,64
Manu Ginobili,83,1,-8,3,1,Special Jump Shot,17,176
Manu Ginobili,83,1,-2,4,0,Jump Shot,69,294
Manu Ginobili,84,0,17,1,1,Jump Shot,116,270
Manu Ginobili,84,0,17,1,0,Jump Shot,233,89
Manu Ginobili,84,0,16,1,1,Special Jump Shot,-11,195
Manu Ginobili,84,0,16,1,0,Jump Shot,157,236
Manu Ginobili,84,0,20,2,1,Special Jump Shot,-16,179
Manu Ginobili,84,0,25,3,0,Jump Shot,-51,132
Manu Ginobili,84,0,28,3,0,Jump Shot,-130,255
Manu Ginobili,84,0,33,3,0,Jump Shot,-226,89
Manu Ginobili,84,0,33,3,0,Jump Shot,-108,274
Manu Ginobili,84,0,35,4,1,Layup,21,59
Manu Ginobili,84,0,8,1,1,Layup,29,51
Manu Ginobili,84,0,14,1,1,Jump Shot,-45,300
Manu Ginobili,84,0,18,2,0,Jump Shot,-134,122
Manu Ginobili,84,0,19,2,1,Jump Shot,-130,258
Manu Ginobili,85,1,-15,2,1,Jump Shot,-231,56
Manu Ginobili,85,1,-13,2,0,Jump Shot,-24,124
Manu Ginobili,85,1,-12,2,0,Jump Shot,242,92
Manu Ginobili,85,1,-5,3,1,Layup,-35,44
Manu Ginobili,85,1,-11,3,0,Jump Shot,-174,228
Manu Ginobili,85,1,-13,3,1,Layup,-5,50
Manu Ginobili,85,1,-13,3,0,Jump Shot,195,210
Manu Ginobili,85,1,-20,4,1,Jump Shot,18,296
Manu Ginobili,86,0,-11,1,0,Jump Shot,-125,62
Manu Ginobili,86,0,-6,2,1,Special Jump Shot,-43,122
Manu Ginobili,86,0,-6,2,0,Jump Shot,110,270
Manu Ginobili,86,0,-5,2,0,Special Jump Shot,36,57
Manu Ginobili,86,0,-7,3,1,Jump Shot,-62,286
Manu Ginobili,86,0,-4,4,0,Layup,17,56
Manu Ginobili,86,0,1,4,0,Jump Shot,37,72
Manu Ginobili,86,0,7,4,1,Jump Shot,162,151
Manu Ginobili,86,0,10,4,0,Jump Shot,-123,259
Manu Ginobili,87,1,3,1,0,Jump Shot,89,44
Manu Ginobili,87,1,3,2,1,Layup,7,48
Manu Ginobili,87,1,-9,3,0,Jump Shot,-136,74
Manu Ginobili,87,1,-10,4,0,Layup,-15,50
Manu Ginobili,87,0,3,1,1,Special Jump Shot,-43,75
Manu Ginobili,87,0,4,1,1,Jump Shot,207,192
Manu Ginobili,87,0,1,1,0,Jump Shot,220,165
Manu Ginobili,87,0,12,2,1,Jump Shot,166,231
Manu Ginobili,87,0,12,2,0,Jump Shot,209,192
Manu Ginobili,87,0,12,2,0,Special Jump Shot,-59,144
Manu Ginobili,87,0,2,3,0,Jump Shot,-93,125
Manu Ginobili,87,0,2,3,1,Layup,-13,51
Manu Ginobili,87,0,2,3,1,Layup,-26,50
Manu Ginobili,87,0,6,3,0,Special Jump Shot,70,296
Manu Ginobili,87,0,9,4,0,Special Jump Shot,-60,86
Manu Ginobili,87,0,3,4,0,Jump Shot,58,294
Manu Ginobili,87,0,9,4,1,Special Jump Shot,-228,59
Manu Ginobili,88,1,-10,1,0,Jump Shot,-7,228
Manu Ginobili,88,1,-9,2,0,Layup,-4,70
