time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-09-06T04:08:18.600Z,18.9936,-65.7993,42,3.3,Md,14,226.8,0.73212696,0.37,pr,pr14249010,2014-09-06T12:10:53.948Z,"62km N of Loiza, Puerto Rico",earthquake
2014-09-06T03:42:07.500Z,19.0853,-65.7638,51,3.1,Md,3,291.6,1.00162154,0.07,pr,pr14249030,2014-09-06T11:51:44.357Z,"73km N of Loiza, Puerto Rico",earthquake
2014-09-06T03:36:26.900Z,18.5587,-65.7003,83,3.1,Md,3,306,0.47970036,0.07,pr,pr14249028,2014-09-06T11:39:02.212Z,"20km NE of Vieques, Puerto Rico",earthquake
2014-09-06T03:34:09.300Z,19.1154,-65.7285,32,3.1,Md,5,295.2,0.8695692,0.07,pr,pr14249027,2014-09-06T11:38:39.003Z,"76km N of Suarez, Puerto Rico",earthquake
2014-09-06T03:06:13.470Z,-5.0424,133.7927,9.87,4.4,mb,,136,2.611,0.72,us,usb000s9ui,2014-09-09T23:41:19.228Z,"92km NNW of Dobo, Indonesia",earthquake
2014-09-06T02:53:22.400Z,19.0578,-65.8127,10,3.2,Md,16,234,0.78692419,0.44,pr,pr14249008,2014-09-06T10:55:52.890Z,"69km N of Loiza, Puerto Rico",earthquake
2014-09-06T02:34:40.100Z,19.1116,-65.8131,37,3,Md,14,237.6,0.83812816,0.67,pr,pr14249007,2014-09-06T10:37:16.778Z,"75km N of Loiza, Puerto Rico",earthquake
2014-09-06T01:36:19.900Z,19.0426,-65.7966,11,3.2,Md,11,244.8,0.76805957,0.27,pr,pr14249002,2014-09-06T09:38:56.491Z,"68km N of Loiza, Puerto Rico",earthquake
2014-09-06T01:29:16.600Z,19.0755,-65.7724,14,3.2,Md,20,234,0.80309386,0.21,pr,pr14249001,2014-09-06T09:31:52.156Z,"71km N of Suarez, Puerto Rico",earthquake
2014-09-06T01:08:34.100Z,26.3208,68.5522,15.42,4.1,mb,,215,8.204,0.57,us,usb000s9ty,2014-09-06T09:11:05.140Z,"8km WNW of Jam Sahib, Pakistan",earthquake
2014-09-06T00:58:29.900Z,19.0219,-65.7864,46,3.2,Md,13,241.2,0.74919495,0.43,pr,pr14249000,2014-09-06T09:01:03.239Z,"65km N of Suarez, Puerto Rico",earthquake
2014-09-06T00:37:02.190Z,-6.449,105.2427,17,4.9,mb,,37,2.78,1.35,us,usb000s9tn,2014-09-06T08:39:37.287Z,"49km WNW of Karangbolong, Indonesia",earthquake
2014-09-06T00:09:20.200Z,6.6214,126.7456,74.73,4.6,mb,,131,1.241,0.84,us,usb000s9th,2014-09-06T08:12:49.567Z,"53km ESE of Bobon, Philippines",earthquake
2014-09-05T23:20:09.820Z,13.4856,-91.9403,54.19,4.4,mb,,189,1.057,0.97,us,usb000s9t5,2014-09-06T07:23:37.698Z,"90km S of Champerico, Guatemala",earthquake
2014-09-05T23:10:17.620Z,36.5162,71.1042,232.59,4.1,mb,,60,0.741,1.28,us,usb000s9t4,2014-09-06T07:13:18.543Z,"42km WSW of Ashkasham, Afghanistan",earthquake
2014-09-05T22:51:29.510Z,-6.0937,149.8182,54.39,4.7,mb,,69,3.004,0.75,us,usb000s9t0,2014-09-06T06:53:59.171Z,"32km ENE of Kandrian, Papua New Guinea",earthquake
2014-09-05T22:43:12.000Z,64.5319,-149.3517,5.5,3.1,ml,,,,0.95,ak,ak11381148,2014-09-06T06:45:52.076Z,"12km WSW of North Nenana, Alaska",earthquake
2014-09-05T21:57:55.900Z,18.103,-67.9483,66,3,Md,6,338.4,0.80399218,0.27,pr,pr14248012,2014-09-06T06:00:32.941Z,"71km SE of Punta Cana, Dominican Republic",earthquake
2014-09-05T21:24:39.290Z,-26.6711,-114.4438,10,5.4,mb,,109,4.585,0.57,us,usb000s9mi,2014-09-06T05:27:18.038Z,"Easter Island region",earthquake
2014-09-05T20:49:05.290Z,-30.6507,-71.5363,51.42,4.9,mb,,80,0.718,0.98,us,usb000s9la,2014-09-06T19:56:10.587Z,"32km W of Ovalle, Chile",earthquake
2014-09-05T19:36:32.000Z,-26.7239,-114.2953,20.88,5.8,mww,,35,4.447,0.66,us,usb000s9jn,2014-09-06T17:04:42.678Z,"Easter Island region",earthquake
2014-09-05T18:29:52.000Z,60.2346,-153.5332,178.3,3.6,ml,,,,0.64,ak,ak11380858,2014-09-06T15:30:51.000Z,"51km WSW of Redoubt Volcano, Alaska",earthquake
2014-09-05T18:14:13.000Z,18.2418,-67.7559,92,3.1,Md,14,183.6,0.65127858,0.3,pr,pr14248010,2014-09-06T15:18:18.000Z,"54km WSW of Rincon, Puerto Rico",earthquake
2014-09-05T14:31:09.400Z,19.517,-64.0005,76,3.2,Md,3,349.2,1.46874549,0.23,pr,pr14248009,2014-09-05T22:33:38.987Z,"138km NNE of Road Town, British Virgin Islands",earthquake
2014-09-05T10:51:28.260Z,-10.4206,66.2786,10,4.9,mb,,59,20.294,0.63,us,usb000s9ff,2014-09-05T18:54:06.934Z,"Mid-Indian Ridge",earthquake
2014-09-05T09:19:24.420Z,-26.687,-114.3792,10,5.1,mb,,82,37.411,0.76,us,usb000s9ep,2014-09-05T17:22:01.469Z,"Easter Island region",earthquake
2014-09-05T09:01:21.160Z,-26.8095,-114.2853,10,4.8,mb,,155,37.406,1.01,us,usb000s9ek,2014-09-05T17:08:47.790Z,"Easter Island region",earthquake
2014-09-05T07:21:51.170Z,25.8498,125.2413,75.7,5.2,mb,,79,3.496,1.3,us,usb000s9e1,2014-09-05T15:26:55.981Z,"116km N of Hirara, Japan",earthquake
2014-09-05T06:30:57.480Z,-17.6821,-178.5174,576.77,4.8,mb,,72,3.269,0.85,us,usb000s9dw,2014-09-05T14:33:26.326Z,"263km ESE of Lambasa, Fiji",earthquake
2014-09-05T06:17:05.700Z,19.0949,-64.582,37,3.1,Md,4,306,0.67463478,0.18,pr,pr14248004,2014-09-05T14:25:31.470Z,"75km N of Road Town, British Virgin Islands",earthquake
2014-09-05T02:23:33.190Z,51.6284,177.092,44.26,4.6,mb,,185,1.402,0.65,us,usb000s9d2,2014-09-05T16:46:34.049Z,"63km SW of Kiska Volcano, Alaska",earthquake
2014-09-05T01:19:38.360Z,64.6947,-17.1161,4.87,5.2,mb,,76,8.679,1.02,us,usb000s9cv,2014-09-05T20:57:20.000Z,"104km WNW of Hofn, Iceland",earthquake
2014-09-04T23:51:23.220Z,29.4948,52.1841,23.65,4.3,mb,,121,5.773,1.05,us,usb000s9c2,2014-09-05T04:31:54.455Z,"36km WSW of Shiraz, Iran",earthquake
2014-09-04T23:44:15.060Z,46.3733,150.255,178.9,4.2,mb,,141,5.192,1.06,us,usb000s9c1,2014-09-05T07:48:00.806Z,"223km NE of Kuril'sk, Russia",earthquake
2014-09-04T23:33:25.950Z,64.5704,-17.5498,6.63,4.3,mb,,76,1.635,0.65,us,usb000s9bx,2014-09-05T07:35:56.783Z,"118km WNW of Hofn, Iceland",earthquake
2014-09-04T23:32:05.880Z,36.2025,-97.4153,3.85,3.5,mb_lg,,25,0.237,0.49,us,usb000s9bw,2014-09-05T20:02:43.655Z,"14km SW of Perry, Oklahoma",earthquake
2014-09-04T23:02:42.610Z,36.2003,-97.3915,1.62,3.2,mb_lg,,32,0.255,0.6,us,usb000s9bl,2014-09-05T00:41:11.157Z,"13km SW of Perry, Oklahoma",earthquake
2014-09-04T22:07:04.250Z,32.55,-115.6735,9.46,3.43,ml,31,92,0.1086,0.33,ci,ci37264592,2014-09-05T22:07:58.351Z,"9km WSW of Progreso, Mexico",earthquake
2014-09-04T21:00:03.980Z,36.2901,30.8995,68.82,5.2,mb,,46,0.92,0.71,us,usb000s99n,2014-09-07T22:03:28.366Z,"40km SE of Tekirova, Turkey",earthquake
2014-09-04T20:54:40.800Z,18.0191,-67.76,25,3.3,Md,16,316.8,0.61893923,0.3,pr,pr14247003,2014-09-05T04:57:15.821Z,"60km W of Puerto Real, Puerto Rico",earthquake
2014-09-04T17:43:40.600Z,40.1499,24.8338,16.29,5,mwr,,39,1.189,0.69,us,usb000s968,2014-09-06T21:19:29.307Z,"36km NW of Myrina, Greece",earthquake
2014-09-04T17:23:15.680Z,-26.6793,-114.4776,10,5.1,mb,,52,37.621,0.7,us,usb000s960,2014-09-05T01:25:50.545Z,"Easter Island region",earthquake
2014-09-04T17:10:57.500Z,-20.6814,-175.7096,47.83,4.8,mb,,56,5.671,0.83,us,usb000s95s,2014-09-05T01:13:27.539Z,"72km NW of Nuku`alofa, Tonga",earthquake
2014-09-04T17:05:07.360Z,55.9023,114.0335,10,4.6,mb,,110,7.495,1.24,us,usb000s95c,2014-09-05T01:07:39.043Z,"46km SE of Severomuysk, Russia",earthquake
2014-09-04T16:53:03.450Z,51.9113,178.2574,115.32,4.1,mb,,154,0.841,1.04,us,usc000sa0u,2014-09-05T15:22:02.170Z,"17km WSW of Little Sitkin Island, Alaska",earthquake
2014-09-04T15:40:15.060Z,-11.4947,161.8812,13.54,4.9,mb,,105,2.791,1.19,us,usc000s9zr,2014-09-05T14:20:48.568Z,"115km S of Kirakira, Solomon Islands",earthquake
2014-09-04T14:27:51.290Z,50.29,156.2213,89.28,4.9,mb,,124,2.968,0.87,us,usc000s9ze,2014-09-04T22:33:26.546Z,"43km S of Severo-Kuril'sk, Russia",earthquake
2014-09-04T11:41:21.180Z,36.5502,-97.5781,5,3.3,mb_lg,,27,0.329,0.91,us,usc000s9yd,2014-09-05T00:36:33.688Z,"27km WSW of Tonkawa, Oklahoma",earthquake
2014-09-04T09:26:53.190Z,-20.7182,-70.3117,31.86,5.1,mb,,51,0.18,0.86,us,usc000s9wh,2014-09-04T22:04:27.000Z,"57km SSW of Iquique, Chile",earthquake
2014-09-04T05:33:46.430Z,-21.3965,-173.2577,11.83,6,mwb,,26,3.886,1.38,us,usc000s9v5,2014-09-05T00:38:39.608Z,"175km E of `Ohonua, Tonga",earthquake
2014-09-04T05:29:44.340Z,-23.9151,-66.7029,209.13,4.4,mb,,68,2.409,1.09,us,usc000s9v3,2014-09-04T13:59:05.911Z,"51km NW of San Antonio de los Cobres, Argentina",earthquake
2014-09-04T04:13:31.000Z,67.3079,-146.2029,0.6,3.3,ml,,,,0.84,ak,ak11379227,2014-09-04T12:16:35.946Z,"92km NNW of Fort Yukon, Alaska",earthquake
2014-09-04T02:41:06.100Z,18.6436,-66.2181,70,3,Md,17,201.6,0.33866486,0.18,pr,pr14247000,2014-09-04T10:43:47.746Z,"21km N of Levittown, Puerto Rico",earthquake
2014-09-03T23:34:14.730Z,18.8985,-81.3167,10,5.2,mb,,25,0.43,1.21,us,usc000s9tf,2014-09-05T00:24:55.607Z,"43km S of George Town, Cayman Islands",earthquake
2014-09-03T23:31:06.540Z,31.27,-115.9401667,4.38,3.29,ml,4,197,0.4642,0.21,ci,ci37264336,2014-09-04T18:25:12.677Z,"48km NNE of Camalu, Mexico",earthquake
2014-09-03T23:00:41.670Z,-27.8839,-66.7656,149.03,4.5,mb,,78,2.348,1.09,us,usc000s9t1,2014-09-04T07:03:20.395Z,"36km SE of Belen, Argentina",earthquake
2014-09-03T22:49:35.620Z,42.8085,142.669,42.02,4.9,mb,,97,0.871,0.56,us,usc000s9t0,2014-09-04T06:52:17.638Z,"45km WSW of Obihiro, Japan",earthquake
2014-09-03T20:34:00.300Z,-26.5482,-114.6284,10,5.9,mwb,,35,4.764,1.04,us,usc000s9q5,2014-09-04T19:54:48.706Z,"Easter Island region",earthquake
2014-09-03T15:14:52.800Z,-10.9027,162.1035,39.4,5.2,mb,,30,2.573,0.77,us,usc000s9kg,2014-09-04T00:03:52.446Z,"53km SSE of Kirakira, Solomon Islands",earthquake
2014-09-03T13:43:58.080Z,15.1386,122.3537,10,5.3,mb,,37,7.732,0.78,us,usc000s99e,2014-09-04T04:02:45.782Z,"37km ENE of Carlagan, Philippines",earthquake
2014-09-03T11:34:40.100Z,-14.9205,-172.9044,10,5.7,mww,,54,1.484,1.23,us,usc000s98u,2014-09-04T20:05:21.446Z,"138km SSW of Gataivai, Samoa",earthquake
2014-09-03T10:11:15.500Z,35.2732,141.1963,23.18,4.8,mb,,120,2.438,1.4,us,usc000s98m,2014-09-03T18:13:58.008Z,"60km SSE of Hasaki, Japan",earthquake
2014-09-03T10:01:04.140Z,18.9649,-81.3405,10,5.1,mb,,26,0.376,1.28,us,usc000s98a,2014-09-04T02:55:46.293Z,"35km S of George Town, Cayman Islands",earthquake
2014-09-03T08:13:27.770Z,-15.1064,-173.6,10,4.9,mb,,61,5.283,0.87,us,usc000s97i,2014-09-04T15:54:00.000Z,"94km N of Hihifo, Tonga",earthquake
2014-09-03T07:43:31.950Z,-15.0063,-173.5139,10,5.7,mb,,23,5.305,1.6,us,usc000s97b,2014-09-04T20:01:52.637Z,"107km NNE of Hihifo, Tonga",earthquake
2014-09-03T07:24:20.090Z,36.8949,139.4494,15.1,5.2,mb,,93,1.059,0.95,us,usc000s978,2014-09-03T11:02:30.270Z,"21km NW of Nikko, Japan",earthquake
2014-09-03T07:23:24.140Z,-15.0005,-173.662,10,4.7,mb,,60,14.573,0.98,us,usc000s979,2014-09-03T15:26:01.911Z,"105km N of Hihifo, Tonga",earthquake
2014-09-03T06:47:18.080Z,52.8029,-162.6971,30.61,4.3,mb,,172,2.101,1.22,us,usc000s977,2014-09-03T15:01:33.399Z,"232km SSE of False Pass, Alaska",earthquake
2014-09-03T06:28:34.650Z,-3.8504,-104.1546,10,4.4,mb,,225,23.268,0.8,us,usc000s975,2014-09-03T15:01:36.437Z,"Central East Pacific Rise",earthquake
2014-09-03T03:09:56.410Z,64.769,-17.2934,5,5.2,mb,,63,1.729,1.08,us,usc000s96j,2014-09-04T15:53:57.000Z,"108km SSE of Akureyri, Iceland",earthquake
2014-09-03T02:43:31.000Z,51.8009,176.5396,22.5,3,ml,,,,0.96,ak,ak11377774,2014-09-03T18:11:41.108Z,"74km SE of Buldir Island, Alaska",earthquake
2014-09-03T02:38:35.880Z,33.7988333,-116.964,13.63,3.64,ml,149,18,0.009709,0.18,ci,ci37264024,2014-09-09T16:37:59.246Z,"1km NNW of San Jacinto, California",earthquake
2014-09-03T00:52:36.700Z,17.4758,-154.8497,17.7,3.2,Ml,,342,1.76968111,0.08,hv,hv60763476,2014-09-04T23:11:09.563Z,"201km SSE of Hawaiian Ocean View, Hawaii",earthquake
2014-09-02T23:41:31.090Z,-11.582,-112.0104,10,5.5,mwp,,34,31.858,1.05,us,usc000s961,2014-09-04T15:53:56.000Z,"Central East Pacific Rise",earthquake
2014-09-02T22:53:39.640Z,64.5893,-17.7535,10,4.6,mb,,108,1.545,1.34,us,usc000s95r,2014-09-03T06:56:18.925Z,"123km S of Akureyri, Iceland",earthquake
2014-09-02T22:22:00.850Z,10.8179,-69.5124,10,4.8,mb,,99,1.746,1.35,us,usc000s95i,2014-09-03T06:24:27.267Z,"2km E of Churuguara, Venezuela",earthquake
2014-09-02T20:00:12.800Z,-27.9218,-176.6585,56.73,5.2,mb,,71,1.728,0.97,us,usc000s93k,2014-09-03T20:44:10.520Z,"192km NE of Raoul Island, New Zealand",earthquake
2014-09-02T19:28:34.040Z,51.6938,178.5499,98.44,4.5,mb,,151,0.565,0.79,us,usc000s92n,2014-09-03T18:54:26.334Z,"28km S of Little Sitkin Island, Alaska",earthquake
2014-09-02T18:39:40.580Z,-10.1653,111.1428,34.99,4.5,mb,,107,2.32,0.87,us,usc000s91n,2014-09-03T18:12:43.552Z,"210km S of Ngulung Wetan, Indonesia",earthquake
2014-09-02T18:21:52.000Z,50.4215,177.0648,39.9,3,ml,,,,1.34,us,usc000s92b,2014-09-03T18:05:42.742Z,"190km SSW of Kiska Volcano, Alaska",earthquake
2014-09-02T17:50:31.000Z,-23.453,-69.435,78.8,4.3,mb,,,,1.93,us,usc000s90v,2014-09-03T17:28:16.293Z,"100km ENE of Antofagasta, Chile",earthquake
2014-09-02T17:04:47.320Z,-22.9591,-176.5034,169.1,4.8,mb,,116,7.278,0.6,us,usc000s90i,2014-09-03T17:40:18.272Z,"236km SW of Vaini, Tonga",earthquake
2014-09-02T13:55:04.330Z,64.5494,-17.4004,8.17,4.5,mb,,75,1.701,0.76,us,usc000s8x0,2014-09-02T21:57:36.606Z,"110km WNW of Hofn, Iceland",earthquake
2014-09-02T12:39:14.440Z,36.077,69.9987,114.55,4.7,mb,,70,1.145,1.23,us,usc000s8wt,2014-09-02T20:41:44.342Z,"56km SSE of Farkhar, Afghanistan",earthquake
2014-09-02T11:35:43.600Z,18.7064,-64.9736,19,3.1,Md,16,223.2,0.35213959,0.23,pr,pr14245000,2014-09-02T19:38:11.041Z,"40km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2014-09-02T11:26:54.760Z,64.7171,-17.1226,10,4.5,mb,,108,6.077,1.12,us,usc000s8wn,2014-09-02T19:29:37.120Z,"105km WNW of Hofn, Iceland",earthquake
2014-09-02T11:18:22.000Z,58.7022,-153.7336,88.5,3.1,ml,,,,0.62,ak,ak11377278,2014-09-02T19:20:54.431Z,"123km NNW of Kodiak Station, Alaska",earthquake
2014-09-02T08:05:10.300Z,36.5191,-98.4726,4.12,3.4,ml,,102,,0.76,us,usc000s8w3,2014-09-10T09:17:14.470Z,"18km W of Helena, Oklahoma",earthquake
2014-09-02T07:39:04.440Z,40.2875,72.4721,23.54,4.8,mb,,53,1.286,1.14,us,usc000s8w0,2014-09-02T15:41:42.716Z,"24km E of Karavan, Kyrgyzstan",earthquake
2014-09-02T06:33:56.000Z,65.1813,-149.0908,15.8,3,ml,,,,0.8,ak,ak11377179,2014-09-02T17:55:22.821Z,"62km NW of Ester, Alaska",earthquake
2014-09-02T04:58:06.950Z,36.7088,-97.9217,7.35,3.3,mb_lg,,77,0.209,0.81,us,usc000s8va,2014-09-02T13:00:32.577Z,"20km WSW of Medford, Oklahoma",earthquake
2014-09-02T04:02:56.530Z,27.0172,143.6554,10,4.7,mb,,104,1.314,1.01,us,usc000s8v7,2014-09-02T12:05:22.013Z,"142km E of Chichi-shima, Japan",earthquake
2014-09-02T00:41:21.740Z,13.7535,-91.0261,50.11,4.4,mb,,192,1.002,0.79,us,usc000s8uk,2014-09-02T08:43:50.904Z,"28km SW of Puerto San Jose, Guatemala",earthquake
2014-09-01T22:55:51.440Z,13.5691,-90.9975,58.63,4.3,mb,,181,1.164,1.32,us,usc000s8tz,2014-09-02T06:58:24.538Z,"43km SSW of Puerto San Jose, Guatemala",earthquake
2014-09-01T22:55:22.180Z,-15.0882,-74.9747,61.53,5.2,mb,,121,5.664,0.71,us,usc000s8ty,2014-09-02T18:16:17.000Z,"19km NE of Minas de Marcona, Peru",earthquake
2014-09-01T22:50:10.000Z,52.1108,-171.1814,27,3.1,ml,24,208.799983296001,,1.03,ak,ak11377001,2014-09-10T00:05:14.839Z,"42km S of Amukta Island, Alaska",earthquake
2014-09-01T22:12:00.720Z,-48.8362,106.5885,10,4.6,mb,,127,21.033,0.58,us,usc000s8td,2014-09-02T06:14:28.348Z,"Southeast Indian Ridge",earthquake
2014-09-01T21:30:36.000Z,51.9989,-171.1328,25.5,3,ml,18,215.999982720001,,0.89,ak,ak11376920,2014-09-09T23:59:19.152Z,"55km S of Amukta Island, Alaska",earthquake
2014-09-01T20:50:07.360Z,33.8129,36.1111,10,4,mb,,233,2.568,0.93,us,usc000s9vd,2014-09-04T06:07:25.866Z,"4km W of Sirghaya, Syria",earthquake
2014-09-01T20:35:55.000Z,59.9857,-152.7852,109,3.5,ml,103,57.5999953920004,,0.69,ak,ak11376741,2014-09-10T00:10:54.533Z,"55km S of Redoubt Volcano, Alaska",earthquake
2014-09-01T18:58:34.940Z,-9.3825,106.9372,32.99,5.1,mb,,52,1.671,1.07,us,usc000s8s3,2014-09-02T03:01:01.073Z,"179km NE of Flying Fish Cove, Christmas Island",earthquake
2014-09-01T18:32:05.000Z,62.9669,-149.9341,86.3,3.5,ml,103,39.5999968320002,,0.81,ak,ak11376640,2014-09-09T23:59:53.386Z,"68km SW of Cantwell, Alaska",earthquake
2014-09-01T18:20:24.000Z,50.4533,-174.444,35.2,3,ml,17,233.999981280002,,0.58,ak,ak11376628,2014-09-09T23:59:13.139Z,"194km S of Atka, Alaska",earthquake
2014-09-01T17:04:16.000Z,52.8294,-169.482,81.2,3.3,ml,35,183.599985312001,,0.68,ak,ak11376561,2014-09-09T23:59:07.061Z,"43km WSW of Nikolski, Alaska",earthquake
2014-09-01T16:27:31.600Z,13.7102,120.7498,182.33,4.2,mb,,103,8.764,0.69,us,usc000s8r6,2014-09-02T00:35:44.897Z,"13km W of Bagalangit, Philippines",earthquake
2014-09-01T16:10:37.400Z,36.979,-121.4642,5.6,3.4,Mw,149,28.8,0.04491576,0.12,nc,nc72289721,2014-09-03T15:35:46.710Z,"9km ESE of Gilroy, California",earthquake
2014-09-01T16:05:39.000Z,57.5913,-142.8805,12,3,ml,67,183.599985312001,,0.65,ak,ak11376529,2014-09-09T23:58:54.995Z,"276km S of Cape Yakataga, Alaska",earthquake
2014-09-01T12:11:29.020Z,-12.2398,167.135,259.3,4.7,mb,,57,3.188,0.88,us,usc000s8p5,2014-09-01T20:14:05.479Z,"187km NNW of Sola, Vanuatu",earthquake
2014-09-01T11:46:49.590Z,36.1907,-97.4027,2.74,3.1,mb_lg,,33,0.244,0.57,us,usc000s8nz,2014-09-01T19:23:11.672Z,"15km SW of Perry, Oklahoma",earthquake
2014-09-01T11:41:10.810Z,64.6431,-17.4059,7.07,5.2,mb,,63,1.688,1.15,us,usc000s8ny,2014-09-04T15:53:55.000Z,"114km WNW of Hofn, Iceland",earthquake
2014-09-01T11:34:42.340Z,10.3869,-63.5919,10,4.6,mb,,109,2.573,0.62,us,usc000s8nw,2014-09-02T18:06:27.300Z,"12km SSW of Cariaco, Venezuela",earthquake
2014-09-01T09:07:13.570Z,12.1182,-87.9074,46.73,4.6,mb,,149,1.03,0.68,us,usc000s8nh,2014-09-01T17:09:51.615Z,"85km SW of Jiquilillo, Nicaragua",earthquake
2014-09-01T08:58:13.590Z,64.5643,-17.8165,6.34,4.9,mb,,40,1.521,1.11,us,usc000s8ng,2014-09-01T17:01:04.687Z,"125km S of Akureyri, Iceland",earthquake
2014-09-01T08:51:23.000Z,53.5737,171.3692,10,3.7,ml,10,341.999972640002,,1.06,ak,ak11376211,2014-09-09T23:59:46.451Z,"145km NW of Attu Station, Alaska",earthquake
2014-09-01T08:31:53.000Z,52.6674,-174.3357,187,3,ml,10,273.599978112002,,0.86,ak,ak11376201,2014-09-09T23:58:53.998Z,"53km N of Atka, Alaska",earthquake
2014-09-01T04:24:15.760Z,-24.9507,-175.7849,10,5.2,mb,,105,4.684,1.01,us,usc000s8mi,2014-09-01T12:26:53.309Z,"South of Tonga",earthquake
2014-09-01T02:49:48.450Z,19.343,121.7165,59.99,5,mb,,98,3.507,0.65,us,usc000s8m8,2014-09-01T10:52:17.978Z,"99km NE of Namuac, Philippines",earthquake
2014-09-01T02:10:34.000Z,65.1601,-148.9379,14.3,3.2,ml,,,,0.85,ak,ak11375962,2014-09-01T06:10:24.514Z,"55km NW of Ester, Alaska",earthquake
2014-09-01T01:57:45.000Z,51.4129,179.5306,59,3,ml,22,176.399985888001,,0.61,ak,ak11375950,2014-09-09T23:59:37.276Z,"60km S of Semisopochnoi Island, Alaska",earthquake
2014-08-31T23:36:42.960Z,50.4069,-174.4934,34.02,4.3,mb,,197,1.806,0.64,us,usc000s8ln,2014-09-01T07:40:00.935Z,"200km S of Atka, Alaska",earthquake
2014-08-31T22:04:51.800Z,35.5875,-97.3212,5.289,3.1,ml,,51,,0.31,us,usc000s94b,2014-09-04T05:41:57.671Z,"3km NW of Jones, Oklahoma",earthquake
2014-08-31T21:58:19.000Z,65.1561,-149.1115,14.8,3.9,ml,,,,0.98,ak,ak11375355,2014-09-01T20:10:04.397Z,"62km NW of Ester, Alaska",earthquake
2014-08-31T21:24:55.000Z,51.7428,178.1905,121.8,3,ml,,,,0.84,ak,ak11375326,2014-09-01T05:27:23.969Z,"31km SW of Little Sitkin Island, Alaska",earthquake
2014-08-31T20:33:17.030Z,-32.8008,-72.2377,10,4.8,mb,,137,1.03,1.18,us,usc000s8k6,2014-09-01T15:26:29.000Z,"62km WNW of Valparaiso, Chile",earthquake
2014-08-31T19:16:19.370Z,-42.2344,-82.0665,10,4.4,mb,,295,7.159,1.07,us,usc000s8jl,2014-09-01T03:18:45.980Z,"West Chile Rise",earthquake
2014-08-31T18:51:43.190Z,-19.3019,-173.521,35,4.8,mb,,112,3.403,0.59,us,usc000s8jd,2014-09-01T03:23:21.111Z,"87km SE of Neiafu, Tonga",earthquake
2014-08-31T18:49:01.620Z,35.6009,-97.276,5,3.1,mb_lg,,36,0.041,0.79,us,usc000s8j3,2014-09-01T15:14:38.049Z,"4km NNE of Jones, Oklahoma",earthquake
2014-08-31T18:00:46.060Z,27.476,142.6829,45.09,4.6,mb,,162,0.583,0.99,us,usc000s8im,2014-09-01T02:20:25.041Z,"63km NE of Chichi-shima, Japan",earthquake
2014-08-31T17:54:38.320Z,-11.8497,166.6549,121.24,5,mb,,118,3.615,0.55,us,usc000s8ik,2014-09-01T02:20:28.803Z,"154km SE of Lata, Solomon Islands",earthquake
2014-08-31T16:57:17.220Z,36.6038,-97.9613,3.89,3.4,mb_lg,,87,0.1,0.44,us,usc000s8i7,2014-09-01T13:33:41.194Z,"24km NNW of Enid, Oklahoma",earthquake
2014-08-31T16:15:49.670Z,-62.6753,165.3626,10,4.9,mb,,120,14.96,0.57,us,usc000s8i2,2014-09-01T00:18:31.679Z,"Balleny Islands region",earthquake
2014-08-31T16:12:34.850Z,64.6494,-17.5174,7.76,4.7,mb,,34,1.639,0.55,us,usc000s8hy,2014-09-01T00:15:51.908Z,"118km SSE of Akureyri, Iceland",earthquake
2014-08-31T15:07:18.850Z,33.6031,45.7411,10,4.5,mb,,54,5.178,0.73,us,usc000s8hn,2014-08-31T23:15:45.895Z,"23km SE of Mandali, Iraq",earthquake
2014-08-31T14:44:34.250Z,33.6534,45.7891,10,5,mb,,70,5.148,0.7,us,usc000s8hi,2014-08-31T22:47:13.237Z,"24km ESE of Mandali, Iraq",earthquake
2014-08-31T14:39:20.540Z,-38.9183,175.015,222.44,4.4,mb,,50,0.423,0.72,us,usc000s8he,2014-08-31T22:45:22.741Z,"66km E of Waitara, New Zealand",earthquake
2014-08-31T13:55:04.410Z,13.0143,-88.6635,77.46,4.6,mb,,70,0.867,0.83,us,usc000s8h6,2014-08-31T21:57:32.428Z,"32km SSW of Puerto El Triunfo, El Salvador",earthquake
2014-08-31T13:48:47.120Z,12.1483,-87.8625,46.86,4.7,mb,,98,0.977,0.87,us,usc000s8h5,2014-08-31T21:51:15.661Z,"79km SW of Jiquilillo, Nicaragua",earthquake
2014-08-31T12:24:58.000Z,65.1541,-149.0483,16.3,4.2,ml,,,,0.93,ak,ak11373819,2014-09-02T07:36:21.123Z,"59km NW of Ester, Alaska",earthquake
2014-08-31T12:01:47.960Z,64.7232,-17.3895,7.45,5.1,mb,,96,1.689,0.98,us,usc000s8gd,2014-08-31T20:04:15.908Z,"111km SSE of Akureyri, Iceland",earthquake
2014-08-31T11:48:24.490Z,36.5689,70.9664,200.19,5.1,mb,,36,0.637,1.11,us,usc000s8gb,2014-08-31T14:16:51.615Z,"34km SSE of Jarm, Afghanistan",earthquake
2014-08-31T11:06:45.000Z,-33.388,-70.53,95.6,4.2,mb,,,,0.65,us,usc000s8g6,2014-08-31T21:09:45.021Z,"9km NNE of Villa Presidente Frei, Nunoa, Santiago, Chile, Chile",earthquake
2014-08-31T10:01:40.320Z,9.2707,-83.9139,35,4.9,mb,,135,0.752,1.5,us,usc000s8fq,2014-09-01T04:17:27.631Z,"25km WSW of San Isidro, Costa Rica",earthquake
